Date,Adj Close,Close,High,Low,Open,Volume
,APOLLOHOSP.NS,APOLLOHOSP.NS,APOLLOHOSP.NS,APOLLOHOSP.NS,APOLLOHOSP.NS,APOLLOHOSP.NS
2021-05-03,3167.1435546875,3204.300048828125,3221.800048828125,3140.0,3208.800048828125,728281
2021-05-04,3144.36083984375,3181.25,3243.25,3166.39990234375,3233.14990234375,581864
2021-05-05,3294.251953125,3332.89990234375,3357.0,3176.14990234375,3199.800048828125,1679977
2021-05-06,3308.3369140625,3347.14990234375,3385.89990234375,3300.699951171875,3357.85009765625,1124908
2021-05-07,3272.4580078125,3310.85009765625,3397.0,3302.0,3347.14990234375,774478
2021-05-10,3285.158935546875,3323.699951171875,3342.60009765625,3261.60009765625,3315.0,627199
2021-05-11,3220.418212890625,3258.199951171875,3315.0,3245.25,3315.0,670759
2021-05-12,3159.6806640625,3196.75,3274.89990234375,3185.60009765625,3274.89990234375,703372
2021-05-14,3104.527587890625,3140.949951171875,3211.75,3095.35009765625,3200.0,842794
2021-05-17,3115.7958984375,3152.35009765625,3189.949951171875,3115.10009765625,3147.0,847722
2021-05-18,3126.81640625,3163.5,3188.449951171875,3140.0,3174.0,639445
2021-05-19,3192.2490234375,3229.699951171875,3236.10009765625,3161.699951171875,3180.199951171875,711069
2021-05-20,3182.61181640625,3219.949951171875,3272.75,3214.0,3245.89990234375,752076
2021-05-21,3210.089599609375,3247.75,3259.39990234375,3225.0,3246.39990234375,471439
2021-05-24,3223.28466796875,3261.10009765625,3285.0,3240.14990234375,3248.0,611909
2021-05-25,3162.546875,3199.64990234375,3267.0,3170.64990234375,3266.25,622276
2021-05-26,3146.683349609375,3183.60009765625,3220.0,3178.10009765625,3205.0,260821
2021-05-27,3161.905029296875,3199.0,3223.60009765625,3153.60009765625,3186.5,1084157
2021-05-28,3112.830810546875,3149.35009765625,3207.0,3140.0,3199.0,555829
2021-05-31,3132.00537109375,3168.75,3186.300048828125,3125.0,3145.0,635444
2021-06-01,3202.231689453125,3239.800048828125,3249.0,3160.85009765625,3190.0,706976
2021-06-02,3235.639892578125,3273.60009765625,3301.0,3220.0,3244.300048828125,843219
2021-06-03,3385.926513671875,3425.64990234375,3435.0,3267.050048828125,3271.0,1098294
2021-06-04,3340.954345703125,3380.14990234375,3428.64990234375,3375.0,3425.35009765625,380548
2021-06-07,3276.856201171875,3315.300048828125,3380.14990234375,3308.0,3380.14990234375,526855
2021-06-08,3251.305908203125,3289.449951171875,3312.5,3255.60009765625,3299.0,766456
2021-06-09,3267.56494140625,3305.89990234375,3331.60009765625,3251.0,3290.0,587528
2021-06-10,3287.1357421875,3325.699951171875,3345.0,3297.050048828125,3322.449951171875,749909
2021-06-11,3297.860107421875,3336.550048828125,3346.0,3301.699951171875,3342.35009765625,277612
2021-06-14,3311.3515625,3350.199951171875,3360.0,3285.0,3345.0,317756
2021-06-15,3260.053466796875,3298.300048828125,3356.949951171875,3295.0,3355.0,461588
2021-06-16,3256.0009765625,3294.199951171875,3325.0,3278.0,3310.0,419575
2021-06-17,3203.022705078125,3240.60009765625,3282.949951171875,3225.199951171875,3257.0,356502
2021-06-18,3184.14404296875,3221.5,3253.0,3162.550048828125,3235.0,520516
2021-06-21,3200.45263671875,3238.0,3252.0,3181.0,3195.0,200280
2021-06-22,3220.418212890625,3258.199951171875,3302.949951171875,3230.10009765625,3238.0,567861
2021-06-23,3207.173828125,3244.800048828125,3274.949951171875,3212.0,3274.949951171875,504942
2021-06-24,3166.105712890625,3203.25,3281.64990234375,3141.75,3229.89990234375,1754163
2021-06-25,3399.121826171875,3439.0,3465.0,3222.25,3253.25,3717669
2021-06-28,3414.095703125,3454.14990234375,3490.0,3402.199951171875,3447.85009765625,1213113
2021-06-29,3549.507568359375,3591.14990234375,3604.949951171875,3420.0,3420.0,2268589
2021-06-30,3577.87451171875,3619.85009765625,3659.85009765625,3582.60009765625,3617.0,1291906
2021-07-01,3635.79541015625,3678.449951171875,3696.949951171875,3595.0,3619.85009765625,876022
2021-07-02,3689.909912109375,3733.199951171875,3744.89990234375,3667.0,3701.0,573795
2021-07-05,3674.985595703125,3718.10009765625,3762.949951171875,3702.699951171875,3760.0,444545
2021-07-06,3663.272705078125,3706.25,3750.75,3696.0,3717.89990234375,344090
2021-07-07,3672.5146484375,3715.60009765625,3757.800048828125,3697.60009765625,3715.0,466002
2021-07-08,3628.8271484375,3671.39990234375,3720.0,3657.0,3700.0,459811
2021-07-09,3682.695068359375,3725.89990234375,3744.0,3673.0,3673.0,469932
2021-07-12,3703.945556640625,3747.39990234375,3788.800048828125,3730.10009765625,3745.0,464757
2021-07-13,3706.81201171875,3750.300048828125,3769.949951171875,3721.0,3768.0,246112
2021-07-14,3711.26025390625,3754.800048828125,3775.0,3708.89990234375,3754.0,395272
2021-07-15,3718.722412109375,3762.35009765625,3798.0,3750.550048828125,3774.85009765625,399845
2021-07-16,3735.278076171875,3779.10009765625,3787.0,3742.39990234375,3762.35009765625,226565
2021-07-19,3838.714599609375,3883.75,3919.949951171875,3765.0,3779.10009765625,1044561
2021-07-20,3837.924072265625,3882.949951171875,3908.0,3817.300048828125,3890.0,357815
2021-07-22,3939.08740234375,3985.300048828125,4004.0,3890.0,3890.0,760359
2021-07-23,3873.45703125,3918.89990234375,3999.75,3913.0,3985.300048828125,335985
2021-07-26,4052.80322265625,4100.35009765625,4158.7998046875,3930.0,3937.0,1982531
2021-07-27,4030.959228515625,4078.25,4189.64990234375,4050.449951171875,4120.89990234375,859687
2021-07-28,3981.687255859375,4028.39990234375,4100.0,3985.5,4100.0,455244
2021-07-29,3991.9169921875,4038.75,4054.550048828125,3993.199951171875,4040.0,449417
2021-07-30,3988.2109375,4035.0,4086.449951171875,4007.5,4031.0,627367
2021-08-02,4001.20849609375,4048.14990234375,4092.949951171875,4035.050048828125,4059.64990234375,344295
2021-08-03,4045.241943359375,4092.699951171875,4225.0,4064.050048828125,4090.60009765625,981680
2021-08-04,4019.246826171875,4066.39990234375,4128.60009765625,4052.64990234375,4110.7998046875,305863
2021-08-05,4026.511474609375,4073.75,4111.7001953125,4036.0,4084.800048828125,270458
2021-08-06,4040.64599609375,4088.050048828125,4178.0498046875,4073.199951171875,4089.800048828125,717143
2021-08-09,3957.27392578125,4003.699951171875,4111.0,3990.0,4109.0,431991
2021-08-10,4015.6884765625,4062.800048828125,4086.800048828125,4000.0,4024.0,364246
2021-08-11,3979.6611328125,4026.35009765625,4083.14990234375,3915.0,4065.0,831738
2021-08-12,4085.172607421875,4133.10009765625,4142.9501953125,3975.35009765625,4027.0,556973
2021-08-13,4016.973388671875,4064.10009765625,4145.75,4038.199951171875,4144.9501953125,553736
2021-08-16,4294.71484375,4345.10009765625,4374.5,4125.14990234375,4146.0,3709012
2021-08-17,4863.44287109375,4920.5,4974.0,4332.25,4345.0,8069431
2021-08-18,4735.26708984375,4787.89990234375,4963.0,4762.0498046875,4850.0,2941548
2021-08-20,4694.3232421875,4746.5,4934.7001953125,4697.2001953125,4719.0,2331020
2021-08-23,4691.1083984375,4743.25,4839.64990234375,4720.2001953125,4780.0,699991
2021-08-24,4787.5361328125,4840.75,4888.9501953125,4750.64990234375,4820.0,1576663
2021-08-25,4719.19580078125,4771.64990234375,4880.0,4750.0,4865.0,469002
2021-08-26,4648.7294921875,4700.39990234375,4780.0,4646.39990234375,4776.4501953125,800419
2021-08-27,4712.7177734375,4765.10009765625,4832.0,4676.35009765625,4717.10009765625,937887
2021-08-30,4705.25048828125,4757.5498046875,4828.0,4721.60009765625,4790.2001953125,632354
2021-08-31,4914.92041015625,4969.5498046875,5046.0,4766.10009765625,4766.10009765625,2883159
2021-09-01,4983.65625,5039.0498046875,5071.7998046875,4945.2998046875,4985.0,841956
2021-09-02,4988.0576171875,5043.5,5122.0,5013.0,5039.0498046875,900686
2021-09-03,4959.42529296875,5014.5498046875,5073.2998046875,4967.0,5054.0,567961
2021-09-06,4940.58544921875,4995.5,5040.0,4972.0,5029.0,439776
2021-09-07,4823.4365234375,4877.0498046875,5023.0,4860.0,5020.39990234375,479021
2021-09-08,4758.5087890625,4811.39990234375,4901.4501953125,4792.10009765625,4900.0,642506
2021-09-09,4667.6689453125,4719.5498046875,4820.0,4685.0,4815.7001953125,838279
2021-09-13,4693.6796875,4745.85009765625,4796.0,4681.35009765625,4735.0,1151299
2021-09-14,4680.4267578125,4732.4501953125,4773.0,4696.7001953125,4773.0,528943
2021-09-15,4739.37158203125,4792.0498046875,4819.2001953125,4686.5498046875,4750.0,659281
2021-09-16,4827.0966796875,4880.75,4890.0,4792.0498046875,4819.0,779552
2021-09-17,4854.294921875,4908.25,4945.5,4864.4501953125,4875.0,814867
2021-09-20,4824.4755859375,4878.10009765625,4952.5498046875,4781.7001953125,4864.0,434640
2021-09-21,4837.82763671875,4891.60009765625,4918.9501953125,4790.14990234375,4858.0,462221
2021-09-22,4850.98095703125,4904.89990234375,5010.0,4869.89990234375,4925.0,562041
2021-09-23,5028.310546875,5084.2001953125,5134.0,4905.0,4931.39990234375,696944
2021-09-24,4679.7841796875,4731.7998046875,5198.0,4711.5498046875,5156.10009765625,1949974
2021-09-27,4515.361328125,4565.5498046875,4771.0,4464.10009765625,4748.7998046875,1885178
2021-09-28,4362.56005859375,4411.0498046875,4629.89990234375,4376.0,4580.0,1051440
2021-09-29,4374.873046875,4423.5,4507.10009765625,4400.0,4420.0,571896
2021-09-30,4432.333984375,4481.60009765625,4500.64990234375,4383.64990234375,4445.0,808446
2021-10-01,4410.37841796875,4459.39990234375,4520.0,4435.0,4481.60009765625,534563
2021-10-04,4498.25244140625,4548.25,4565.0,4440.85009765625,4459.89990234375,535335
2021-10-05,4433.12548828125,4482.39990234375,4576.85009765625,4469.0498046875,4571.0,425555
2021-10-06,4330.615234375,4378.75,4509.0,4356.0,4495.0,480575
2021-10-07,4379.6201171875,4428.2998046875,4468.0,4381.0,4410.0,276775
2021-10-08,4331.109375,4379.25,4459.0,4365.60009765625,4459.0,269607
2021-10-11,4329.03271484375,4377.14990234375,4422.9501953125,4360.0,4401.10009765625,331320
2021-10-12,4303.46630859375,4351.2998046875,4407.0498046875,4293.2998046875,4349.0,612692
2021-10-13,4329.37890625,4377.5,4409.0,4340.0,4385.0,302343
2021-10-14,4280.818359375,4328.39990234375,4429.75,4312.35009765625,4403.9501953125,436160
2021-10-18,4282.79638671875,4330.39990234375,4449.0,4321.64990234375,4449.0,345049
2021-10-19,4253.76953125,4301.0498046875,4387.64990234375,4226.64990234375,4352.0,285362
2021-10-20,4101.16552734375,4146.75,4317.35009765625,4135.0,4301.0498046875,510321
2021-10-21,4089.396484375,4134.85009765625,4234.89990234375,4075.25,4187.0,698306
2021-10-22,3984.1162109375,4028.39990234375,4189.4501953125,4002.35009765625,4155.5,347114
2021-10-25,4118.2255859375,4164.0,4250.89990234375,3955.0,4045.39990234375,1151030
2021-10-26,4221.03369140625,4267.9501953125,4308.5,4135.5498046875,4164.0,790450
2021-10-27,4229.53759765625,4276.5498046875,4325.10009765625,4215.14990234375,4278.7998046875,623848
2021-10-28,4242.34619140625,4289.5,4314.0,4225.0,4277.7998046875,537955
2021-10-29,4215.197265625,4262.0498046875,4349.0,4161.0498046875,4289.5,705546
2021-11-01,4288.9287109375,4336.60009765625,4350.0,4258.0,4281.2001953125,239375
2021-11-02,4242.7421875,4289.89990234375,4395.0,4270.5498046875,4340.0,389193
2021-11-03,4389.80712890625,4438.60009765625,4449.9501953125,4300.0498046875,4317.0,667752
2021-11-04,4389.7578125,4438.5498046875,4478.0,4419.85009765625,4448.0,69818
2021-11-08,4356.9228515625,4405.35009765625,4475.0,4378.0,4438.60009765625,285968
2021-11-09,4483.07080078125,4532.89990234375,4555.5498046875,4420.0,4454.0,547476
2021-11-10,4502.80126953125,4552.85009765625,4584.0,4480.0,4522.10009765625,359967
2021-11-11,4517.04345703125,4567.25,4728.10009765625,4527.0498046875,4545.10009765625,1110123
2021-11-12,4618.16845703125,4669.5,4688.0,4571.14990234375,4612.89990234375,423439
2021-11-15,5025.09619140625,5080.9501953125,5147.5498046875,4800.7998046875,4800.7998046875,3044498
2021-11-16,5040.82177734375,5096.85009765625,5205.0,5040.0,5080.0,1118231
2021-11-17,5670.91748046875,5733.9501953125,5844.39990234375,5075.14990234375,5080.0,6482125
2021-11-18,5527.16650390625,5588.60009765625,5843.7998046875,5546.14990234375,5733.9501953125,2165157
2021-11-22,5359.9248046875,5419.5,5640.0,5313.0,5597.0,1204625
2021-11-23,5394.29296875,5454.25,5540.0,5350.0,5374.5,763056
2021-11-24,5337.869140625,5397.2001953125,5481.4501953125,5305.10009765625,5466.0,697909
2021-11-25,5638.37890625,5701.0498046875,5750.0,5325.0498046875,5400.0,1575738
2021-11-26,5625.07666015625,5687.60009765625,5935.39990234375,5627.4501953125,5709.0,2613669
2021-11-29,5664.53857421875,5727.5,5858.0,5550.0,5770.0,1189390
2021-11-30,5625.22607421875,5687.75,5829.9501953125,5629.60009765625,5755.0,1352746
2021-12-01,5509.75927734375,5571.0,5765.0,5531.7001953125,5718.7001953125,835169
2021-12-02,5531.46826171875,5592.9501953125,5809.0,5578.85009765625,5625.75,1236317
2021-12-03,5372.6826171875,5432.39990234375,5654.64990234375,5420.0,5592.9501953125,844674
2021-12-06,5241.5400390625,5299.7998046875,5468.0,5276.0498046875,5467.0,489242
2021-12-07,5256.2265625,5314.64990234375,5435.25,5235.9501953125,5299.7998046875,595254
2021-12-08,5274.869140625,5333.5,5367.0,5278.0,5313.0,557196
2021-12-09,5175.27685546875,5232.7998046875,5386.0,5211.0,5370.0,689987
2021-12-10,5187.638671875,5245.2998046875,5328.39990234375,5230.5,5265.0,416165
2021-12-13,5149.4638671875,5206.7001953125,5329.0,5175.0,5286.7001953125,480443
2021-12-14,5154.70556640625,5212.0,5250.0,5065.0498046875,5126.0,1007056
2021-12-15,5135.46875,5192.5498046875,5269.89990234375,5170.0498046875,5230.0,377883
2021-12-16,5147.08935546875,5204.2998046875,5242.0,5143.0,5229.9501953125,265216
2021-12-17,4734.0810546875,4786.7001953125,5200.0,4730.0,5200.0,1133941
2021-12-20,4653.2294921875,4704.9501953125,4824.0,4643.14990234375,4780.0,994682
2021-12-21,4794.31103515625,4847.60009765625,4870.0,4695.0498046875,4760.0,1004676
2021-12-22,4723.05322265625,4775.5498046875,4900.25,4750.0,4900.2001953125,779992
2021-12-23,4823.93212890625,4877.5498046875,4899.0,4786.5498046875,4803.0,582129
2021-12-24,4789.267578125,4842.5,4905.9501953125,4823.75,4880.0,348742
2021-12-27,4786.84375,4840.0498046875,4860.0,4755.0,4854.35009765625,315490
2021-12-28,4790.94873046875,4844.2001953125,4894.0,4810.2001953125,4854.7998046875,348173
2021-12-29,4921.89306640625,4976.60009765625,4991.2998046875,4833.0,4865.0,861183
2021-12-30,4916.10791015625,4970.75,5009.64990234375,4940.0,4999.9501953125,617460
2021-12-31,4958.28759765625,5013.39990234375,5056.7998046875,4953.0,4980.0,504012
2022-01-03,4935.64013671875,4990.5,5068.0,4978.85009765625,5038.4501953125,310798
2022-01-04,4910.02490234375,4964.60009765625,5028.89990234375,4921.10009765625,5015.0,369814
2022-01-05,4918.57958984375,4973.25,5138.64990234375,4922.0,4962.0,966342
2022-01-06,4909.876953125,4964.4501953125,5038.0,4905.0,4970.0,585391
2022-01-07,4966.64501953125,5021.85009765625,5059.10009765625,4958.0,4960.0,549876
2022-01-10,5009.56884765625,5065.25,5085.0,4963.0,5021.85009765625,542304
2022-01-11,5003.43603515625,5059.0498046875,5141.5,5020.2998046875,5050.0,742409
2022-01-12,4959.2783203125,5014.39990234375,5099.0,5005.64990234375,5075.0,360219
2022-01-13,4928.5693359375,4983.35009765625,5051.0,4953.14990234375,5024.89990234375,457570
2022-01-14,4919.37060546875,4974.0498046875,5015.0,4930.0,4997.89990234375,207639
2022-01-17,4857.755859375,4911.75,4984.7001953125,4900.0,4974.0,337077
2022-01-18,4565.05859375,4615.7998046875,4909.89990234375,4505.0,4900.0,3507266
2022-01-19,4466.3076171875,4515.9501953125,4615.0,4400.0,4615.0,2404880
2022-01-20,4593.740234375,4644.7998046875,4725.0,4490.0,4525.0,2747887
2022-01-21,4640.07568359375,4691.64990234375,4733.75,4544.85009765625,4649.9501953125,1008450
2022-01-24,4448.7021484375,4498.14990234375,4710.7998046875,4462.25,4690.0,737762
2022-01-25,4436.685546875,4486.0,4535.0,4250.10009765625,4415.0,917284
2022-01-27,4245.0654296875,4292.25,4427.0,4150.0,4427.0,1244330
2022-01-28,4429.36767578125,4478.60009765625,4565.0,4335.25,4346.0,932049
2022-01-31,4408.35107421875,4457.35009765625,4584.0,4358.0498046875,4584.0,934551
2022-02-01,4462.44921875,4512.0498046875,4532.25,4444.0,4478.7998046875,548762
2022-02-02,4615.00341796875,4666.2998046875,4683.0,4520.64990234375,4530.0,676206
2022-02-03,4591.7626953125,4642.7998046875,4704.75,4602.7998046875,4667.9501953125,777217
2022-02-04,4636.36669921875,4687.89990234375,4794.0,4601.75,4640.0,829635
2022-02-07,4425.955078125,4475.14990234375,4724.5498046875,4450.0498046875,4687.39990234375,597040
2022-02-08,4351.13671875,4399.5,4529.7001953125,4380.0,4497.5,628869
2022-02-09,4526.9326171875,4577.25,4587.0,4430.0498046875,4514.7001953125,842211
2022-02-10,4540.18603515625,4590.64990234375,4623.0,4528.10009765625,4576.0498046875,487802
2022-02-11,4465.2685546875,4514.89990234375,4613.4501953125,4476.4501953125,4610.0,572726
2022-02-14,4437.0322265625,4486.35009765625,4678.0,4402.75,4479.10009765625,1094132
2022-02-15,4612.13525390625,4663.39990234375,4675.0,4501.89990234375,4530.0,791080
2022-02-16,4534.3994140625,4584.7998046875,4724.0,4555.0498046875,4695.0,584166
2022-02-17,4514.52099609375,4564.7001953125,4667.5,4550.0,4584.0,520450
2022-02-18,4422.3955078125,4471.5498046875,4592.7998046875,4462.5498046875,4504.0,388145
2022-02-21,4377.98828125,4426.64990234375,4524.9501953125,4390.64990234375,4471.0,392246
2022-02-22,4525.74609375,4576.0498046875,4605.5498046875,4300.0,4327.0,833525
2022-02-23,4560.11376953125,4610.7998046875,4735.0,4590.5,4595.0,755051
2022-02-24,4333.779296875,4381.9501953125,4535.0,4351.0498046875,4425.0,814710
2022-02-25,4582.51513671875,4633.4501953125,4747.60009765625,4465.75,4570.0,1187316
2022-02-28,4750.0029296875,4802.7998046875,4826.0,4571.2001953125,4615.0,1617666
2022-03-02,4807.810546875,4861.25,4903.9501953125,4780.2001953125,4827.0,1194676
2022-03-03,4863.7392578125,4917.7998046875,4969.0,4875.0498046875,4880.0,930907
2022-03-04,4695.064453125,4747.25,4889.39990234375,4732.2001953125,4880.0,738388
2022-03-07,4613.0751953125,4664.35009765625,4732.7998046875,4583.85009765625,4620.0,643012
2022-03-08,4670.33935546875,4722.25,4740.0,4595.39990234375,4660.0,670238
2022-03-09,4659.16357421875,4710.9501953125,4814.89990234375,4694.0,4779.0,447387
2022-03-10,4717.267578125,4769.7001953125,4819.0,4745.0,4805.60009765625,363906
2022-03-11,4800.740234375,4854.10009765625,4863.0,4735.25,4748.0,436703
2022-03-14,4869.376953125,4923.5,5016.5498046875,4864.0498046875,4890.0,626924
2022-03-15,4760.04248046875,4812.9501953125,4999.0,4700.0,4949.9501953125,686998
2022-03-16,4889.30517578125,4943.64990234375,4957.14990234375,4832.2001953125,4893.60009765625,477521
2022-03-17,4786.69580078125,4839.89990234375,4998.0,4824.89990234375,4947.0,852493
2022-03-21,4714.9921875,4767.39990234375,4914.89990234375,4755.0498046875,4875.0,509842
2022-03-22,4626.1796875,4677.60009765625,4828.0,4471.85009765625,4798.0,1255679
2022-03-23,4557.54296875,4608.2001953125,4716.0498046875,4595.60009765625,4697.5,896055
2022-03-24,4577.66845703125,4628.5498046875,4685.0,4558.60009765625,4599.9501953125,719101
2022-03-25,4631.71875,4683.2001953125,4764.0,4622.39990234375,4670.0,968364
2022-03-28,4607.38916015625,4658.60009765625,4720.0,4600.0498046875,4712.7998046875,524802
2022-03-29,4563.03173828125,4613.75,4697.5,4599.0498046875,4685.89990234375,778391
