Date,Adj Close,Close,High,Low,Open,Volume
,SHRIRAMFIN.NS,SHRIRAMFIN.NS,SHRIRAMFIN.NS,SHRIRAMFIN.NS,SHRIRAMFIN.NS,SHRIRAMFIN.NS
2021-01-29,235.79653930664062,258.2699890136719,263.79998779296875,233.6199951171875,237.8000030517578,90681265
2021-02-01,243.2190399169922,266.3999938964844,268.9599914550781,253.25,256.5199890136719,30395260
2021-02-02,249.5460205078125,273.3299865722656,286.0,269.3399963378906,272.0,30730610
2021-02-03,267.55926513671875,293.05999755859375,295.2300109863281,271.3999938964844,274.20001220703125,28518195
2021-02-04,259.40631103515625,284.1300048828125,290.94000244140625,279.0,290.0400085449219,21005115
2021-02-05,252.7962646484375,276.8900146484375,294.20001220703125,274.4100036621094,285.7900085449219,16549455
2021-02-08,259.1963195800781,283.8999938964844,295.79998779296875,281.57000732421875,283.0,18317310
2021-02-09,258.0276794433594,282.6199951171875,288.75,278.0,286.0,11093915
2021-02-10,260.7666320800781,285.6199951171875,291.20001220703125,278.1600036621094,280.2200012207031,19081675
2021-02-11,263.167724609375,288.25,289.6000061035156,281.6600036621094,284.0,8878860
2021-02-12,262.6200256347656,287.6499938964844,292.25,284.0,285.0199890136719,11134020
2021-02-15,276.3330383300781,302.6700134277344,306.989990234375,289.0,290.0,24556900
2021-02-16,269.8417053222656,295.55999755859375,303.79998779296875,292.2799987792969,301.6000061035156,11625195
2021-02-17,266.5367126464844,291.94000244140625,301.739990234375,289.6300048828125,296.7900085449219,13152705
2021-02-18,262.7021484375,287.739990234375,295.6000061035156,285.6700134277344,292.0,9516035
2021-02-19,256.47564697265625,280.9200134277344,289.20001220703125,276.2099914550781,286.57000732421875,10103260
2021-02-22,248.35919189453125,272.0299987792969,284.9800109863281,269.6000061035156,282.79998779296875,12281580
2021-02-23,251.51812744140625,275.489990234375,279.0,267.239990234375,274.0,10273085
2021-02-24,251.60935974121094,275.5899963378906,281.20001220703125,274.010009765625,275.6000061035156,5331875
2021-02-25,252.0385284423828,276.05999755859375,280.95001220703125,274.30999755859375,278.3999938964844,10532480
2021-02-26,234.26271057128906,256.5899963378906,269.79998779296875,254.0,269.79998779296875,21843070
2021-03-01,243.51119995117188,266.7200012207031,269.1600036621094,260.6300048828125,261.0,9162830
2021-03-02,246.60629272460938,270.1099853515625,275.20001220703125,266.19000244140625,269.29998779296875,8570450
2021-03-03,248.724365234375,272.42999267578125,275.7799987792969,266.260009765625,273.0,9383425
2021-03-04,244.56121826171875,267.8699951171875,274.3699951171875,266.20001220703125,269.3900146484375,8576470
2021-03-05,235.40394592285156,257.8399963378906,267.1400146484375,254.39999389648438,265.79998779296875,11926800
2021-03-08,231.1403045654297,253.1699981689453,267.3999938964844,251.02000427246094,261.3599853515625,19094895
2021-03-09,231.9437255859375,254.0500030517578,260.3399963378906,251.0,256.0,10348870
2021-03-10,240.18795776367188,263.0799865722656,265.9599914550781,257.989990234375,258.2300109863281,15206235
2021-03-12,242.02310180664062,265.0899963378906,268.3999938964844,262.1099853515625,268.20001220703125,12544700
2021-03-15,233.1031951904297,255.32000732421875,268.3699951171875,247.6300048828125,267.5899963378906,18506180
2021-03-16,241.5666046142578,264.5899963378906,266.3599853515625,256.1099853515625,257.79998779296875,12723425
2021-03-17,241.32009887695312,264.32000732421875,265.7900085449219,258.0,265.5899963378906,11266530
2021-03-18,242.07781982421875,265.1499938964844,273.5400085449219,260.6099853515625,267.6000061035156,14562505
2021-03-19,250.87901306152344,274.7900085449219,275.9100036621094,260.1199951171875,262.54998779296875,14402385
2021-03-22,252.23936462402344,276.2799987792969,277.989990234375,269.4100036621094,273.7799987792969,9335185
2021-03-23,256.7860412597656,281.260009765625,286.79998779296875,278.29998779296875,279.79998779296875,14529820
2021-03-24,255.96437072753906,280.3599853515625,285.3999938964844,274.55999755859375,282.6000061035156,10501700
2021-03-25,250.52293395996094,274.3999938964844,281.5199890136719,270.30999755859375,281.3800048828125,10425355
2021-03-26,260.9583740234375,285.8299865722656,294.29998779296875,276.0,276.0,18748345
2021-03-30,259.39715576171875,284.1199951171875,289.0,282.2200012207031,288.69000244140625,11173995
2021-03-31,259.7075500488281,284.4599914550781,288.6600036621094,282.8999938964844,284.6199951171875,8632980
2021-04-01,268.9104919433594,294.5400085449219,295.79998779296875,285.1000061035156,289.0,12254460
2021-04-05,260.3757629394531,284.0299987792969,295.6600036621094,278.1099853515625,292.989990234375,10865445
2021-04-06,263.8684997558594,287.8399963378906,291.79998779296875,283.0,286.3999938964844,9011680
2021-04-07,272.3756408691406,297.1199951171875,300.5,282.6400146484375,288.0,14184300
2021-04-08,273.9524230957031,298.8399963378906,302.0,294.6499938964844,297.9800109863281,11186950
2021-04-09,269.44219970703125,293.9200134277344,299.3599853515625,291.0,297.79998779296875,10218235
2021-04-12,238.51202392578125,260.17999267578125,283.17999267578125,258.5899963378906,282.0,24289800
2021-04-13,253.4362335205078,276.4599914550781,279.7200012207031,262.20001220703125,263.0,21252365
2021-04-15,253.13377380371094,276.1300048828125,277.6600036621094,262.20001220703125,275.0,17951785
2021-04-16,252.64785766601562,275.6000061035156,278.989990234375,273.1199951171875,275.05999755859375,12006190
2021-04-19,246.16664123535156,268.5299987792969,270.6700134277344,257.4599914550781,260.3999938964844,14272335
2021-04-20,246.60671997070312,269.010009765625,277.20001220703125,264.5199890136719,275.79998779296875,12498725
2021-04-22,243.1598358154297,265.25,266.3999938964844,258.239990234375,263.6199951171875,19593930
2021-04-23,253.13377380371094,276.1300048828125,277.57000732421875,262.29998779296875,263.0,17606370
2021-04-26,245.5157928466797,267.82000732421875,275.9100036621094,265.32000732421875,275.79998779296875,13382655
2021-04-27,242.9306640625,265.0,271.57000732421875,263.82000732421875,270.8999938964844,8343800
2021-04-28,257.5614929199219,280.9599914550781,282.9599914550781,265.0,265.6000061035156,17059815
2021-04-29,259.6699523925781,283.260009765625,286.8999938964844,278.0,284.20001220703125,14470055
2021-04-30,246.60671997070312,269.010009765625,289.0,267.1499938964844,286.0,20775365
2021-05-03,238.1361541748047,259.7699890136719,266.8800048828125,255.1300048828125,266.79998779296875,14320405
2021-05-04,236.73361206054688,258.239990234375,269.8399963378906,257.1099853515625,265.0,13762810
2021-05-05,235.97271728515625,257.4100036621094,262.0,254.4199981689453,262.0,12337230
2021-05-06,240.43716430664062,262.2799987792969,263.3999938964844,254.60000610351562,259.20001220703125,11816670
2021-05-07,237.9161376953125,259.5299987792969,264.6000061035156,258.5,263.0,6920815
2021-05-10,244.35153198242188,266.54998779296875,268.20001220703125,259.2699890136719,259.79998779296875,9092755
2021-05-11,246.13914489746094,268.5,269.70001220703125,262.4800109863281,264.79998779296875,7293410
2021-05-12,246.4049835205078,268.7900085449219,271.20001220703125,265.7300109863281,269.0,7632385
2021-05-14,243.2056427001953,265.29998779296875,274.3999938964844,264.79998779296875,269.20001220703125,9702620
2021-05-17,254.6737823486328,277.80999755859375,279.6000061035156,264.04998779296875,265.8999938964844,9550025
2021-05-18,265.88525390625,290.0400085449219,293.0,281.0,281.0,15594255
2021-05-19,258.7623596191406,282.2699890136719,291.9599914550781,281.0,287.6000061035156,6901040
2021-05-20,259.6057434082031,283.19000244140625,285.7200012207031,279.20001220703125,283.0,6123645
2021-05-21,271.11981201171875,295.75,297.6000061035156,284.010009765625,286.6000061035156,11258915
2021-05-24,267.52618408203125,291.8299865722656,296.6000061035156,289.4100036621094,295.20001220703125,6487950
2021-05-25,262.9700927734375,286.8599853515625,295.32000732421875,285.44000244140625,293.0,5680010
2021-05-26,262.68597412109375,286.54998779296875,291.1499938964844,285.70001220703125,287.6000061035156,6131915
2021-05-27,264.2810363769531,288.2900085449219,289.94000244140625,283.0,287.0799865722656,8648350
2021-05-28,266.7745056152344,291.010009765625,302.8800048828125,289.20001220703125,289.489990234375,17020950
2021-05-31,262.14501953125,285.9599914550781,293.20001220703125,283.79998779296875,293.20001220703125,7634365
2021-06-01,258.7532653808594,282.260009765625,287.0400085449219,277.6700134277344,287.0,9322935
2021-06-02,262.19091796875,286.010009765625,287.2900085449219,278.0,280.0,6900620
2021-06-03,259.9266662597656,283.5400085449219,289.20001220703125,282.0,287.0,5219995
2021-06-04,260.9349670410156,284.6400146484375,287.0,281.54998779296875,285.0199890136719,6313570
